license,CC BY-NC 4.0 (all data),,,,,
reference,https://doi.org/10.1016/j.joule.2020.08.002 (all data),,,,,
comment,Averaged capacity factors for sub-regions in Lombardi’s study.,,,,,
nodes,NORD,CNOR,CSUD,SUD,SICI,SARD
techs,wind,wind,wind,wind,wind,wind
parameters,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max
timesteps,,,,,,
2015-01-12 14:00:00,0.22295,0.0248666666666667,0.162466666666667,0.312975,0.4573,0.3254
2015-01-12 15:00:00,0.2034875,0.0194333333333333,0.104333333333333,0.2429,0.361,0.2956
2015-01-12 16:00:00,0.188,0.0173333333333333,0.0774333333333333,0.19485,0.3187,0.266
2015-01-12 17:00:00,0.19296875,0.017,0.0846666666666667,0.188275,0.3024,0.2215
2015-01-12 18:00:00,0.193,0.0237,0.102466666666667,0.2039,0.2688,0.2041
2015-01-12 19:00:00,0.197275,0.0342333333333333,0.101266666666667,0.206775,0.2537,0.2042
2015-01-12 20:00:00,0.20134375,0.044,0.0985,0.20405,0.2816,0.2003
2015-01-12 21:00:00,0.20791875,0.0427333333333333,0.0843,0.1964,0.2655,0.1731
2015-01-12 22:00:00,0.2069125,0.0362,0.0635,0.17965,0.2188,0.1313
2015-01-12 23:00:00,0.20374375,0.0297333333333333,0.0480333333333333,0.153625,0.1736,0.09
2015-01-13 00:00:00,0.19924375,0.025,0.0335,0.1309,0.1368,0.0582
2015-01-13 01:00:00,0.193825,0.0266333333333333,0.0255333333333333,0.11945,0.118,0.0388
2015-01-13 02:00:00,0.1893625,0.0367666666666667,0.0250666666666667,0.1199,0.1025,0.0306
2015-01-13 03:00:00,0.18356875,0.0489,0.0294,0.125075,0.0928,0.0331
2015-01-13 04:00:00,0.17553125,0.0582,0.0335666666666667,0.13275,0.0908,0.0424
2015-01-13 05:00:00,0.16094375,0.0677666666666667,0.0338333333333333,0.137525,0.0891,0.0558
2015-01-13 06:00:00,0.14664375,0.0788333333333333,0.0333,0.14225,0.0875,0.0666
2015-01-13 07:00:00,0.1347625,0.0871,0.0311,0.1325,0.0758,0.0682
2015-01-13 08:00:00,0.11276875,0.0646,0.0182666666666667,0.1283,0.0666,0.0481
2015-01-13 09:00:00,0.08236875,0.0522333333333333,0.0156333333333333,0.12455,0.0591,0.0434
2015-01-13 10:00:00,0.06004375,0.0492666666666667,0.0154333333333333,0.105225,0.0508,0.0485
2015-01-13 11:00:00,0.050125,0.0369,0.0128666666666667,0.0876,0.0484,0.0541
2015-01-13 12:00:00,0.043425,0.0269333333333333,0.0113666666666667,0.0737,0.0497,0.0575
2015-01-13 13:00:00,0.04056875,0.0189666666666667,0.0100333333333333,0.06135,0.0541,0.0549
2015-01-13 14:00:00,0.03810625,0.0109666666666667,0.00896666666666667,0.055425,0.0602,0.0478
2015-01-13 15:00:00,0.03941875,0.00696666666666667,0.00766666666666667,0.0567,0.0765,0.0431
2015-01-13 16:00:00,0.0435375,0.00793333333333333,0.00676666666666667,0.053375,0.087,0.0365
2015-01-13 17:00:00,0.04355625,0.0141333333333333,0.0085,0.05115,0.088,0.0299
2015-01-13 18:00:00,0.04374375,0.0248666666666667,0.0170666666666667,0.05785,0.0834,0.0327
2015-01-13 19:00:00,0.044575,0.0365,0.0322666666666667,0.0746,0.0764,0.0423
2015-01-13 20:00:00,0.04835,0.0495666666666667,0.0495333333333333,0.0923,0.0698,0.0573
2015-01-13 21:00:00,0.05243125,0.0599666666666667,0.0636666666666667,0.109325,0.0623,0.0794
2015-01-13 22:00:00,0.060875,0.0625,0.0706333333333333,0.1205,0.0551,0.105
2015-01-13 23:00:00,0.08115,0.0622333333333333,0.0755,0.12755,0.0463,0.1186
2015-01-14 00:00:00,0.1024625,0.0587666666666667,0.0775333333333333,0.133825,0.0376,0.12
2015-01-14 01:00:00,0.12085,0.0561333333333333,0.0771,0.1434,0.0321,0.1166
2015-01-14 02:00:00,0.1337375,0.0529,0.0727666666666667,0.149425,0.0322,0.1183
2015-01-14 03:00:00,0.14318125,0.0518,0.0642333333333333,0.13375,0.0338,0.1163
2015-01-14 04:00:00,0.1544125,0.0531666666666667,0.0587666666666667,0.11485,0.0319,0.1123
2015-01-14 05:00:00,0.1674125,0.0568333333333333,0.0596,0.107825,0.0268,0.1056
2015-01-14 06:00:00,0.17669375,0.0614333333333333,0.0662,0.11065,0.0204,0.0935
2015-01-14 07:00:00,0.17435,0.0595,0.0646333333333333,0.104375,0.0141,0.0856
2015-01-14 08:00:00,0.14525625,0.0525,0.0532,0.071125,0.0055,0.0823
2015-01-14 09:00:00,0.1277375,0.0547666666666667,0.062,0.0515,0.0068,0.0848
2015-01-14 10:00:00,0.08748125,0.0589,0.0756,0.04935,0.0169,0.0956
2015-01-14 11:00:00,0.09431875,0.0560333333333333,0.0788333333333333,0.0508,0.0309,0.1132
2015-01-14 12:00:00,0.09713125,0.0481333333333333,0.0674333333333333,0.053225,0.0431,0.1263
2015-01-14 13:00:00,0.0785875,0.0368666666666667,0.0480666666666667,0.055075,0.0515,0.1224
2015-01-14 14:00:00,0.06598125,0.0231,0.0289666666666667,0.05565,0.0547,0.099
2015-01-14 15:00:00,0.0681875,0.0201,0.0213666666666667,0.0626,0.0544,0.0704
2015-01-14 16:00:00,0.07053125,0.0183666666666667,0.0155666666666667,0.0645,0.0485,0.0542
2015-01-14 17:00:00,0.06948125,0.0171,0.0100333333333333,0.0605,0.0434,0.0359
2015-01-14 18:00:00,0.0715625,0.0184333333333333,0.00883333333333333,0.057875,0.0398,0.0229
2015-01-14 19:00:00,0.07673125,0.0213,0.0121666666666667,0.05815,0.0337,0.015
2015-01-14 20:00:00,0.0880625,0.024,0.02,0.06,0.0253,0.0115
2015-01-14 21:00:00,0.0947125,0.0248,0.0295333333333333,0.0734,0.0203,0.0116
2015-01-14 22:00:00,0.0973125,0.0257,0.0319666666666667,0.09155,0.0189,0.0126
2015-01-14 23:00:00,0.10149375,0.0297666666666667,0.0293333333333333,0.0988,0.0187,0.0124
2015-01-15 00:00:00,0.104125,0.0359333333333333,0.0339333333333333,0.102025,0.0196,0.0151
2015-01-15 01:00:00,0.10524375,0.0414,0.0469666666666667,0.114725,0.0225,0.0213
2015-01-15 02:00:00,0.10420625,0.0443,0.0575333333333333,0.126975,0.0266,0.0288
2015-01-15 03:00:00,0.10206875,0.0504,0.0637,0.128025,0.0279,0.03
2015-01-15 04:00:00,0.10110625,0.0605,0.0696666666666667,0.127125,0.0289,0.0287
2015-01-15 05:00:00,0.098725,0.0728,0.0756333333333333,0.127725,0.0317,0.0302
2015-01-15 06:00:00,0.0929125,0.0838333333333333,0.0793333333333333,0.1251,0.0338,0.0351
2015-01-15 07:00:00,0.08630625,0.0832333333333333,0.0756,0.115475,0.027,0.0353
2015-01-15 08:00:00,0.071775,0.0668333333333333,0.0727666666666667,0.114675,0.0126,0.0286
2015-01-15 09:00:00,0.050075,0.0528333333333333,0.0614333333333333,0.102375,0.0044,0.0202
2015-01-15 10:00:00,0.03625625,0.0373,0.0513,0.092325,0.0026,0.0141
2015-01-15 11:00:00,0.03411875,0.0241,0.0443333333333333,0.088175,0.0029,0.0095
2015-01-15 12:00:00,0.03468125,0.0160666666666667,0.0402666666666667,0.088125,0.0048,0.0071
2015-01-15 13:00:00,0.0304625,0.0118,0.0380666666666667,0.086525,0.0077,0.0084
2015-01-15 14:00:00,0.0265,0.00966666666666667,0.0355666666666667,0.0815,0.0128,0.0135
2015-01-15 15:00:00,0.02404375,0.0149333333333333,0.0376666666666667,0.086775,0.0272,0.0252
2015-01-15 16:00:00,0.02390625,0.0208,0.0388666666666667,0.093675,0.038,0.0365
2015-01-15 17:00:00,0.02591875,0.0212333333333333,0.0389333333333333,0.097675,0.0431,0.0434
2015-01-15 18:00:00,0.0285875,0.0199333333333333,0.0379,0.09565,0.0434,0.0525
2015-01-15 19:00:00,0.03189375,0.0198666666666667,0.0320333333333333,0.089525,0.04,0.0619
2015-01-15 20:00:00,0.03395,0.0209333333333333,0.0264,0.0822,0.0386,0.07
2015-01-15 21:00:00,0.0354,0.0244,0.0192666666666667,0.067475,0.0393,0.0832
2015-01-15 22:00:00,0.03773125,0.0266666666666667,0.0132666666666667,0.050475,0.0421,0.0952
2015-01-15 23:00:00,0.04066875,0.0263666666666667,0.0111666666666667,0.0387,0.0459,0.097
2015-01-16 00:00:00,0.04335,0.0261,0.0131,0.032025,0.0508,0.0938
2015-01-16 01:00:00,0.04528125,0.0260333333333333,0.0170666666666667,0.0278,0.0557,0.0908
2015-01-16 02:00:00,0.0461375,0.0262333333333333,0.0204,0.02715,0.0609,0.0875
2015-01-16 03:00:00,0.0423375,0.0277333333333333,0.0235666666666667,0.029275,0.0649,0.0846
2015-01-16 04:00:00,0.0344875,0.0311666666666667,0.0271333333333333,0.0359,0.0733,0.0847
2015-01-16 05:00:00,0.02795,0.0345333333333333,0.0310333333333333,0.04555,0.0882,0.0871
2015-01-16 06:00:00,0.02473125,0.0366666666666667,0.0354333333333333,0.0565,0.1061,0.0878
2015-01-16 07:00:00,0.0238125,0.0373,0.0413666666666667,0.060775,0.1162,0.0809
2015-01-16 08:00:00,0.022525,0.0315,0.0396666666666667,0.05095,0.1363,0.0614
2015-01-16 09:00:00,0.0209625,0.0340666666666667,0.0742666666666667,0.067175,0.1627,0.0593
2015-01-16 10:00:00,0.0218625,0.0422,0.104633333333333,0.0845,0.1793,0.0533
2015-01-16 11:00:00,0.02129375,0.0482666666666667,0.1236,0.093325,0.1827,0.0448
2015-01-16 12:00:00,0.02163125,0.0468333333333333,0.129766666666667,0.098725,0.1784,0.0371
2015-01-16 13:00:00,0.02260625,0.0364666666666667,0.121966666666667,0.09905,0.1706,0.0308
2015-01-16 14:00:00,0.01816875,0.0197666666666667,0.0863666666666667,0.083375,0.1598,0.0259
2015-01-16 15:00:00,0.01596875,0.0182,0.0714666666666667,0.08105,0.1439,0.0263
2015-01-16 16:00:00,0.01561875,0.0279666666666667,0.0845,0.0963,0.1415,0.0297
2015-01-16 17:00:00,0.0139125,0.0332666666666667,0.0903333333333333,0.1115,0.145,0.0265
2015-01-16 18:00:00,0.012675,0.0392666666666667,0.0943666666666667,0.1181,0.1615,0.0163
2015-01-16 19:00:00,0.01200625,0.0447,0.102766666666667,0.12415,0.1804,0.0075
2015-01-16 20:00:00,0.0119375,0.0483666666666667,0.121066666666667,0.13195,0.1972,0.0044
2015-01-16 21:00:00,0.0118875,0.0527666666666667,0.134966666666667,0.1449,0.2141,0.0062
2015-01-16 22:00:00,0.01405625,0.0600666666666667,0.1414,0.155525,0.2211,0.0123
2015-01-16 23:00:00,0.01619375,0.0596666666666667,0.131833333333333,0.1578,0.2117,0.0184
2015-01-17 00:00:00,0.0172375,0.0638,0.127433333333333,0.1534,0.205,0.0227
2015-01-17 01:00:00,0.019425,0.0644,0.123166666666667,0.146,0.1959,0.0249
2015-01-17 02:00:00,0.02356875,0.0601333333333333,0.1211,0.137175,0.1897,0.0258
2015-01-17 03:00:00,0.0279625,0.0557,0.1265,0.1317,0.1762,0.0263
2015-01-17 04:00:00,0.03036875,0.0529666666666667,0.142733333333333,0.125725,0.1696,0.028
2015-01-17 05:00:00,0.0309375,0.0519,0.161466666666667,0.1268,0.163,0.0311
2015-01-17 06:00:00,0.03058125,0.0469666666666667,0.167166666666667,0.135325,0.1573,0.0353
2015-01-17 07:00:00,0.0297125,0.0402,0.1596,0.124375,0.1434,0.0395
2015-01-17 08:00:00,0.024525,0.033,0.169233333333333,0.131775,0.1419,0.046
2015-01-17 09:00:00,0.01615,0.0295333333333333,0.1948,0.14005,0.1783,0.0703
2015-01-17 10:00:00,0.01890625,0.0257666666666667,0.201366666666667,0.1329,0.1877,0.0968
2015-01-17 11:00:00,0.02154375,0.0227666666666667,0.202233333333333,0.126525,0.1834,0.1242
2015-01-17 12:00:00,0.02641875,0.0190666666666667,0.189466666666667,0.131,0.1666,0.1444
2015-01-17 13:00:00,0.0300375,0.0194,0.169666666666667,0.133875,0.1411,0.1434
2015-01-17 14:00:00,0.02885625,0.0195,0.146533333333333,0.1236,0.1081,0.1282
2015-01-17 15:00:00,0.02939375,0.0198,0.1471,0.137175,0.0879,0.1079
2015-01-17 16:00:00,0.03590625,0.0193,0.160933333333333,0.169375,0.0778,0.1049
2015-01-17 17:00:00,0.04186875,0.0180666666666667,0.157766666666667,0.1839,0.0676,0.1045
2015-01-17 18:00:00,0.03771875,0.0165333333333333,0.1531,0.193375,0.0616,0.1153
2015-01-17 19:00:00,0.03031875,0.0154333333333333,0.1539,0.199725,0.0622,0.1276
2015-01-17 20:00:00,0.03401875,0.0188,0.153133333333333,0.204825,0.0662,0.1412
2015-01-17 21:00:00,0.051175,0.0242666666666667,0.151066666666667,0.212575,0.0747,0.1436
2015-01-17 22:00:00,0.05195625,0.0318333333333333,0.1362,0.211375,0.0848,0.1417
2015-01-17 23:00:00,0.05044375,0.0411333333333333,0.1232,0.21055,0.0964,0.1406
2015-01-18 00:00:00,0.0607375,0.0519333333333333,0.112333333333333,0.20595,0.1008,0.1339
2015-01-18 01:00:00,0.06805,0.0556333333333333,0.1076,0.2031,0.0981,0.1298
2015-01-18 02:00:00,0.07050625,0.0577,0.1026,0.2,0.0937,0.1355
2015-01-18 03:00:00,0.07049375,0.0605333333333333,0.0903333333333333,0.1888,0.0911,0.1433
2015-01-18 04:00:00,0.0700375,0.0702,0.0746666666666667,0.1685,0.092,0.1387
2015-01-18 05:00:00,0.0785875,0.0901,0.0651333333333333,0.1494,0.0937,0.1329
2015-01-18 06:00:00,0.0693375,0.1126,0.0656,0.145525,0.0974,0.1311
2015-01-18 07:00:00,0.0696125,0.1297,0.0698333333333333,0.13795,0.0924,0.1401
2015-01-18 08:00:00,0.07780625,0.143166666666667,0.0842333333333333,0.1335,0.0958,0.1851
2015-01-18 09:00:00,0.0965,0.2122,0.113266666666667,0.13455,0.102,0.2141
2015-01-18 10:00:00,0.16434375,0.292966666666667,0.138466666666667,0.1465,0.1281,0.2382
2015-01-18 11:00:00,0.21815,0.341,0.1681,0.168075,0.1709,0.2986
2015-01-18 12:00:00,0.2182,0.359366666666667,0.199566666666667,0.187675,0.1889,0.3637
2015-01-18 13:00:00,0.20773125,0.3496,0.218566666666667,0.201725,0.1961,0.3598
2015-01-18 14:00:00,0.21636875,0.309133333333333,0.208066666666667,0.20645,0.2121,0.3468
2015-01-18 15:00:00,0.24365625,0.343066666666667,0.1905,0.20875,0.2096,0.3285
2015-01-18 16:00:00,0.2643625,0.4052,0.229,0.24775,0.2163,0.3337
2015-01-18 17:00:00,0.26815625,0.442433333333333,0.261833333333333,0.2867,0.2286,0.3922
2015-01-18 18:00:00,0.267375,0.470233333333333,0.303266666666667,0.322525,0.2244,0.4471
2015-01-18 19:00:00,0.28070625,0.497433333333333,0.363466666666667,0.34585,0.2056,0.503
2015-01-18 20:00:00,0.298025,0.521266666666667,0.420266666666667,0.38495,0.2014,0.5461
2015-01-18 21:00:00,0.313375,0.5278,0.4476,0.406625,0.2148,0.5568
2015-01-18 22:00:00,0.31519375,0.543233333333333,0.467966666666667,0.422925,0.2363,0.5811
2015-01-18 23:00:00,0.3277625,0.5636,0.501933333333333,0.458,0.2531,0.5726
2015-01-19 00:00:00,0.33500625,0.5638,0.5139,0.49625,0.2648,0.5623
2015-01-19 01:00:00,0.33471875,0.55,0.5291,0.54205,0.2873,0.5521
2015-01-19 02:00:00,0.33665,0.526466666666667,0.5393,0.60475,0.327,0.5573
2015-01-19 03:00:00,0.3438375,0.498066666666667,0.498333333333333,0.590975,0.3765,0.576
2015-01-19 04:00:00,0.35248125,0.475666666666667,0.451,0.5692,0.4381,0.613
2015-01-19 05:00:00,0.3612125,0.451333333333333,0.400066666666667,0.54445,0.5086,0.6359
2015-01-19 06:00:00,0.37123125,0.436933333333333,0.350933333333333,0.501275,0.5184,0.6692
2015-01-19 07:00:00,0.3896125,0.4099,0.3102,0.458225,0.5345,0.6838
2015-01-19 08:00:00,0.37201875,0.397866666666667,0.284266666666667,0.449925,0.5875,0.7599
2015-01-19 09:00:00,0.34425,0.389933333333333,0.260066666666667,0.42485,0.6058,0.8076
2015-01-19 10:00:00,0.36564375,0.391133333333333,0.246,0.41625,0.5867,0.8167
2015-01-19 11:00:00,0.4040125,0.384933333333333,0.237766666666667,0.41325,0.5679,0.8153
2015-01-19 12:00:00,0.40175,0.387833333333333,0.2224,0.40665,0.5428,0.8037
2015-01-19 13:00:00,0.42234375,0.372966666666667,0.1891,0.380075,0.5054,0.78
2015-01-19 14:00:00,0.43871875,0.339566666666667,0.1469,0.328625,0.4274,0.7448
2015-01-19 15:00:00,0.45054375,0.330666666666667,0.135066666666667,0.313725,0.3399,0.6815
2015-01-19 16:00:00,0.46095,0.328266666666667,0.144266666666667,0.339725,0.3017,0.6306
2015-01-19 17:00:00,0.48863125,0.307466666666667,0.138033333333333,0.338225,0.2883,0.5952
2015-01-19 18:00:00,0.5081875,0.2722,0.1252,0.323925,0.2649,0.5596
2015-01-19 19:00:00,0.502825,0.228133333333333,0.120433333333333,0.30705,0.2469,0.514
2015-01-19 20:00:00,0.47770625,0.2085,0.118233333333333,0.289725,0.2394,0.4431
2015-01-19 21:00:00,0.43159375,0.1868,0.1206,0.277475,0.2256,0.3896
2015-01-19 22:00:00,0.37734375,0.156,0.1,0.26195,0.205,0.3438
2015-01-19 23:00:00,0.32305,0.133566666666667,0.0762333333333333,0.2397,0.187,0.2987
2015-01-20 00:00:00,0.27016875,0.120433333333333,0.0570333333333333,0.214225,0.1663,0.264
2015-01-20 01:00:00,0.231825,0.1071,0.0399333333333333,0.185825,0.1464,0.2369
2015-01-20 02:00:00,0.21096875,0.0946666666666667,0.0257666666666667,0.157325,0.1252,0.2193
2015-01-20 03:00:00,0.2044125,0.0901333333333333,0.0145,0.123025,0.1161,0.2075
2015-01-20 04:00:00,0.19364375,0.0965666666666667,0.00813333333333333,0.0988,0.1071,0.1939
2015-01-20 05:00:00,0.17624375,0.111166666666667,0.0119,0.0856,0.0852,0.1914
2015-01-20 06:00:00,0.15171875,0.131233333333333,0.0228,0.0783,0.069,0.1989
2015-01-20 07:00:00,0.1255,0.133666666666667,0.0402333333333333,0.07175,0.0511,0.1909
2015-01-20 08:00:00,0.09790625,0.113866666666667,0.0454,0.0559,0.0272,0.1825
2015-01-20 09:00:00,0.07463125,0.116133333333333,0.0632,0.06455,0.0124,0.2063
2015-01-20 10:00:00,0.0734375,0.1253,0.0881666666666667,0.0831,0.0091,0.2336
2015-01-20 11:00:00,0.0827625,0.137866666666667,0.1126,0.10745,0.0134,0.2638
2015-01-20 12:00:00,0.089275,0.140266666666667,0.131766666666667,0.134325,0.023,0.2943
2015-01-20 13:00:00,0.09054375,0.1337,0.145033333333333,0.15625,0.0353,0.3053
2015-01-20 14:00:00,0.08900625,0.111466666666667,0.142033333333333,0.16565,0.046,0.2884
2015-01-20 15:00:00,0.08978125,0.102566666666667,0.1589,0.2058,0.0562,0.2094
2015-01-20 16:00:00,0.09363125,0.117033333333333,0.200366666666667,0.2657,0.0531,0.1789
2015-01-20 17:00:00,0.09095,0.133233333333333,0.225733333333333,0.3046,0.0465,0.1753
2015-01-20 18:00:00,0.09256875,0.1489,0.234033333333333,0.330425,0.0479,0.1791
2015-01-20 19:00:00,0.09171875,0.1479,0.237833333333333,0.344375,0.0506,0.1888
2015-01-20 20:00:00,0.089175,0.137433333333333,0.2357,0.349925,0.0526,0.2061
2015-01-20 21:00:00,0.09068125,0.1367,0.231666666666667,0.346525,0.0572,0.2112
2015-01-20 22:00:00,0.10499375,0.157233333333333,0.218,0.33785,0.0658,0.2061
2015-01-20 23:00:00,0.1202375,0.159,0.199433333333333,0.321675,0.0756,0.2012
2015-01-21 00:00:00,0.12835625,0.139833333333333,0.1813,0.3018,0.0845,0.1951
2015-01-21 01:00:00,0.13459375,0.129766666666667,0.157366666666667,0.27785,0.0924,0.1881
2015-01-21 02:00:00,0.14135625,0.1368,0.1446,0.259675,0.1004,0.1818
2015-01-21 03:00:00,0.14194375,0.1348,0.139866666666667,0.2422,0.1115,0.1734
2015-01-21 04:00:00,0.13698125,0.139633333333333,0.145366666666667,0.2367,0.1238,0.1655
2015-01-21 05:00:00,0.1284125,0.149033333333333,0.145133333333333,0.23495,0.1329,0.1632
2015-01-21 06:00:00,0.1287,0.160233333333333,0.1505,0.2358,0.1362,0.1688
2015-01-21 07:00:00,0.1243125,0.1552,0.143766666666667,0.21115,0.1166,0.1577
2015-01-21 08:00:00,0.1171625,0.1726,0.145833333333333,0.2035,0.1174,0.1385
2015-01-21 09:00:00,0.1200375,0.206533333333333,0.161066666666667,0.1958,0.1245,0.1458
2015-01-21 10:00:00,0.14175625,0.193233333333333,0.173233333333333,0.194525,0.133,0.1575
2015-01-21 11:00:00,0.17041875,0.177133333333333,0.178566666666667,0.192825,0.1447,0.1651
2015-01-21 12:00:00,0.1759875,0.1539,0.164466666666667,0.182675,0.1432,0.1621
2015-01-21 13:00:00,0.16396875,0.128933333333333,0.144233333333333,0.1639,0.1294,0.1434
2015-01-21 14:00:00,0.14430625,0.102033333333333,0.123466666666667,0.139025,0.1014,0.1103
2015-01-21 15:00:00,0.128625,0.101466666666667,0.117,0.125775,0.074,0.0748
2015-01-21 16:00:00,0.1158625,0.119766666666667,0.1381,0.1445,0.0618,0.0605
2015-01-21 17:00:00,0.1074,0.128033333333333,0.151533333333333,0.16975,0.0535,0.0529
2015-01-21 18:00:00,0.09965,0.1319,0.1676,0.193525,0.0532,0.0549
2015-01-21 19:00:00,0.10204375,0.132966666666667,0.185333333333333,0.21695,0.0622,0.0609
2015-01-21 20:00:00,0.11391875,0.1262,0.2008,0.232575,0.0778,0.0638
2015-01-21 21:00:00,0.1214625,0.1231,0.1993,0.23355,0.0904,0.0572
2015-01-21 22:00:00,0.11945,0.1277,0.1984,0.232,0.0971,0.0469
2015-01-21 23:00:00,0.1077125,0.1277,0.1909,0.22465,0.0998,0.0356
2015-01-22 00:00:00,0.0779125,0.127333333333333,0.172566666666667,0.20635,0.0969,0.026
2015-01-22 01:00:00,0.06806875,0.129566666666667,0.157333333333333,0.178475,0.0938,0.0206
2015-01-22 02:00:00,0.0723375,0.125666666666667,0.1511,0.16745,0.092,0.0183
2015-01-22 03:00:00,0.07565625,0.124866666666667,0.143333333333333,0.15765,0.0944,0.0171
2015-01-22 04:00:00,0.0796,0.1271,0.1395,0.152125,0.1035,0.0163
2015-01-22 05:00:00,0.08283125,0.128433333333333,0.143466666666667,0.15485,0.122,0.0198
2015-01-22 06:00:00,0.084225,0.132366666666667,0.147633333333333,0.158425,0.148,0.0291
2015-01-22 07:00:00,0.08380625,0.127366666666667,0.143266666666667,0.151875,0.1592,0.0424
2015-01-22 08:00:00,0.07755,0.1363,0.1629,0.172175,0.2104,0.041
2015-01-22 09:00:00,0.06991875,0.160133333333333,0.209633333333333,0.198825,0.2608,0.0415
2015-01-22 10:00:00,0.06455,0.1726,0.253133333333333,0.22165,0.2896,0.0819
2015-01-22 11:00:00,0.06258125,0.178566666666667,0.270066666666667,0.228575,0.3008,0.1121
2015-01-22 12:00:00,0.0602375,0.175433333333333,0.266366666666667,0.21505,0.298,0.1268
2015-01-22 13:00:00,0.05883125,0.162766666666667,0.254933333333333,0.1985,0.2907,0.1267
2015-01-22 14:00:00,0.06125,0.133133333333333,0.222233333333333,0.180975,0.291,0.1032
2015-01-22 15:00:00,0.0731375,0.126933333333333,0.191733333333333,0.18005,0.2924,0.0792
2015-01-22 16:00:00,0.08450625,0.143766666666667,0.199533333333333,0.202625,0.3517,0.0685
2015-01-22 17:00:00,0.09018125,0.163333333333333,0.214266666666667,0.22535,0.4268,0.0618
2015-01-22 18:00:00,0.09605625,0.183833333333333,0.221466666666667,0.249975,0.4901,0.0668
2015-01-22 19:00:00,0.1001,0.2068,0.241066666666667,0.2817,0.5344,0.0891
2015-01-22 20:00:00,0.10325625,0.232366666666667,0.269966666666667,0.326225,0.5886,0.1357
2015-01-22 21:00:00,0.09963125,0.2417,0.284166666666667,0.358825,0.621,0.1891
2015-01-22 22:00:00,0.0976375,0.240833333333333,0.306933333333333,0.380325,0.6495,0.2104
2015-01-22 23:00:00,0.1010625,0.2409,0.341166666666667,0.401075,0.6399,0.2255
2015-01-23 00:00:00,0.11795625,0.246766666666667,0.380166666666667,0.409025,0.6188,0.2328
2015-01-23 01:00:00,0.1419875,0.249166666666667,0.406266666666667,0.418275,0.5754,0.22
2015-01-23 02:00:00,0.1451125,0.239,0.424366666666667,0.432025,0.5435,0.2089
2015-01-23 03:00:00,0.1529875,0.2494,0.4625,0.444325,0.5076,0.2262
2015-01-23 04:00:00,0.156,0.262533333333333,0.4785,0.449175,0.4949,0.2735
2015-01-23 05:00:00,0.1621,0.270266666666667,0.4797,0.45,0.501,0.3515
2015-01-23 06:00:00,0.1715375,0.294333333333333,0.479133333333333,0.453225,0.4952,0.4264
2015-01-23 07:00:00,0.1891125,0.298166666666667,0.4507,0.461525,0.4728,0.4804
2015-01-23 08:00:00,0.2198625,0.2988,0.4541,0.478,0.5304,0.5792
2015-01-23 09:00:00,0.24405,0.317233333333333,0.5266,0.5205,0.613,0.7074
2015-01-23 10:00:00,0.27653125,0.345133333333333,0.5804,0.5669,0.6089,0.7449
2015-01-23 11:00:00,0.3318,0.381833333333333,0.610766666666667,0.600775,0.5804,0.758
2015-01-23 12:00:00,0.3501375,0.443933333333333,0.6381,0.629325,0.5461,0.7824
2015-01-23 13:00:00,0.35899375,0.506866666666667,0.656366666666667,0.616675,0.5163,0.8106
2015-01-23 14:00:00,0.348,0.529233333333333,0.6437,0.5726,0.4599,0.7953
2015-01-23 15:00:00,0.35513125,0.532733333333333,0.630566666666667,0.562475,0.3732,0.6914
2015-01-23 16:00:00,0.37488125,0.520933333333333,0.642566666666667,0.58115,0.3294,0.5831
2015-01-23 17:00:00,0.38828125,0.5247,0.676533333333333,0.614525,0.2969,0.502
2015-01-23 18:00:00,0.38358125,0.558066666666667,0.688366666666667,0.651675,0.2759,0.4326
2015-01-23 19:00:00,0.38311875,0.532133333333333,0.692666666666667,0.6869,0.2871,0.3995
2015-01-23 20:00:00,0.37434375,0.5125,0.6719,0.703825,0.301,0.4688
