license,CC BY-NC 4.0,,,,,
reference,https://doi.org/10.1016/j.joule.2020.08.002,,,,,
comment,Averaged capacity factors for sub-regions in Lombardi’s study.,,,,,
nodes,NORD,CNOR,CSUD,SUD,SICI,SARD
techs,pv,pv,pv,pv,pv,pv
parameters,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max
timesteps,,,,,,
2015-01-17 15:00:00,0.0205125,0.0032,0.00746666666666667,0.006125,0.0156,0.0619
2015-01-17 16:00:00,0,0,0,0,0,0
2015-01-17 17:00:00,0,0,0,0,0,0
2015-01-17 18:00:00,0,0,0,0,0,0
2015-01-17 19:00:00,0,0,0,0,0,0
2015-01-17 20:00:00,0,0,0,0,0,0
2015-01-17 21:00:00,0,0,0,0,0,0
2015-01-17 22:00:00,0,0,0,0,0,0
2015-01-17 23:00:00,0,0,0,0,0,0
2015-01-18 00:00:00,0,0,0,0,0,0
2015-01-18 01:00:00,0,0,0,0,0,0
2015-01-18 02:00:00,0,0,0,0,0,0
2015-01-18 03:00:00,0,0,0,0,0,0
2015-01-18 04:00:00,0,0,0,0,0,0
2015-01-18 05:00:00,0,0,0,0,0,0
2015-01-18 06:00:00,0,0.000666666666666667,0.0067,0.022425,0.0232,0.0002
2015-01-18 07:00:00,0.02659375,0.0466666666666667,0.121533333333333,0.1535,0.1498,0.097
2015-01-18 08:00:00,0.09728125,0.1217,0.259133333333333,0.303925,0.2992,0.2407
2015-01-18 09:00:00,0.1740875,0.2048,0.389333333333333,0.427625,0.4368,0.3568
2015-01-18 10:00:00,0.236875,0.305566666666667,0.4795,0.484525,0.5093,0.4153
2015-01-18 11:00:00,0.213125,0.3539,0.487866666666667,0.479025,0.5217,0.4409
2015-01-18 12:00:00,0.14718125,0.3345,0.437866666666667,0.423725,0.4672,0.4144
2015-01-18 13:00:00,0.07503125,0.232933333333333,0.33,0.31925,0.3664,0.3604
2015-01-18 14:00:00,0.03571875,0.0811666666666667,0.177233333333333,0.165375,0.2169,0.2366
2015-01-18 15:00:00,0.00676875,0.00506666666666667,0.0169,0.016175,0.0437,0.074
2015-01-18 16:00:00,0,0,0,0,0,0
2015-01-18 17:00:00,0,0,0,0,0,0
2015-01-18 18:00:00,0,0,0,0,0,0
2015-01-18 19:00:00,0,0,0,0,0,0
2015-01-18 20:00:00,0,0,0,0,0,0
2015-01-18 21:00:00,0,0,0,0,0,0
2015-01-18 22:00:00,0,0,0,0,0,0
2015-01-18 23:00:00,0,0,0,0,0,0
2015-01-19 00:00:00,0,0,0,0,0,0
2015-01-19 01:00:00,0,0,0,0,0,0
2015-01-19 02:00:00,0,0,0,0,0,0
2015-01-19 03:00:00,0,0,0,0,0,0
2015-01-19 04:00:00,0,0,0,0,0,0
2015-01-19 05:00:00,0,0,0,0,0,0
2015-01-19 06:00:00,0.000025,0.00146666666666667,0.0039,0.02195,0.0088,0.0011
2015-01-19 07:00:00,0.10943125,0.0881333333333333,0.0845333333333333,0.141125,0.0766,0.1379
2015-01-19 08:00:00,0.255675,0.218033333333333,0.2001,0.274425,0.1759,0.2942
2015-01-19 09:00:00,0.36610625,0.3763,0.348266666666667,0.3782,0.309,0.4149
2015-01-19 10:00:00,0.43081875,0.483266666666667,0.445633333333333,0.444425,0.4438,0.4948
2015-01-19 11:00:00,0.44605,0.5031,0.477033333333333,0.4466,0.5107,0.5205
2015-01-19 12:00:00,0.4078875,0.461433333333333,0.438866666666667,0.39675,0.4801,0.4967
2015-01-19 13:00:00,0.32384375,0.366633333333333,0.351833333333333,0.300025,0.3765,0.4196
2015-01-19 14:00:00,0.19639375,0.218433333333333,0.204733333333333,0.160375,0.2213,0.2851
2015-01-19 15:00:00,0.0417375,0.0479,0.0382333333333333,0.020175,0.0493,0.1015
2015-01-19 16:00:00,0,0,0,0,0,0
2015-01-19 17:00:00,0,0,0,0,0,0
2015-01-19 18:00:00,0,0,0,0,0,0
2015-01-19 19:00:00,0,0,0,0,0,0
2015-01-19 20:00:00,0,0,0,0,0,0
2015-01-19 21:00:00,0,0,0,0,0,0
2015-01-19 22:00:00,0,0,0,0,0,0
2015-01-19 23:00:00,0,0,0,0,0,0
2015-01-20 00:00:00,0,0,0,0,0,0
2015-01-20 01:00:00,0,0,0,0,0,0
2015-01-20 02:00:00,0,0,0,0,0,0
2015-01-20 03:00:00,0,0,0,0,0,0
2015-01-20 04:00:00,0,0,0,0,0,0
2015-01-20 05:00:00,0,0,0,0,0,0
2015-01-20 06:00:00,0.0001625,0.00386666666666667,0.0205666666666667,0.054,0.054,0.0015
2015-01-20 07:00:00,0.081625,0.120066666666667,0.210266666666667,0.24755,0.2561,0.127
2015-01-20 08:00:00,0.1704375,0.238833333333333,0.3622,0.3934,0.4288,0.3057
2015-01-20 09:00:00,0.2448,0.332833333333333,0.4693,0.48895,0.5312,0.443
2015-01-20 10:00:00,0.29906875,0.390966666666667,0.523,0.533575,0.5791,0.5227
2015-01-20 11:00:00,0.3217625,0.4044,0.5207,0.52775,0.5767,0.5404
2015-01-20 12:00:00,0.30811875,0.347033333333333,0.455733333333333,0.4714,0.524,0.5044
2015-01-20 13:00:00,0.26639375,0.296566666666667,0.328466666666667,0.3619,0.4188,0.4196
2015-01-20 14:00:00,0.1740625,0.203166666666667,0.176066666666667,0.1968,0.2605,0.2864
2015-01-20 15:00:00,0.040275,0.0436,0.0351,0.02705,0.0681,0.1099
2015-01-20 16:00:00,0,0,0,0,0,0
2015-01-20 17:00:00,0,0,0,0,0,0
2015-01-20 18:00:00,0,0,0,0,0,0
2015-01-20 19:00:00,0,0,0,0,0,0
2015-01-20 20:00:00,0,0,0,0,0,0
2015-01-20 21:00:00,0,0,0,0,0,0
2015-01-20 22:00:00,0,0,0,0,0,0
2015-01-20 23:00:00,0,0,0,0,0,0
2015-01-21 00:00:00,0,0,0,0,0,0
2015-01-21 01:00:00,0,0,0,0,0,0
2015-01-21 02:00:00,0,0,0,0,0,0
2015-01-21 03:00:00,0,0,0,0,0,0
2015-01-21 04:00:00,0,0,0,0,0,0
2015-01-21 05:00:00,0,0,0,0,0,0
2015-01-21 06:00:00,0,0.00193333333333333,0.0113666666666667,0.033325,0.0518,0.0024
2015-01-21 07:00:00,0.0675375,0.0607666666666667,0.136933333333333,0.176425,0.2338,0.1493
2015-01-21 08:00:00,0.17409375,0.1585,0.270933333333333,0.3471,0.4062,0.3074
2015-01-21 09:00:00,0.26210625,0.277566666666667,0.3957,0.465825,0.5358,0.4345
2015-01-21 10:00:00,0.3178625,0.3616,0.4796,0.52295,0.5853,0.4993
2015-01-21 11:00:00,0.301325,0.378066666666667,0.486333333333333,0.518175,0.583,0.5133
2015-01-21 12:00:00,0.24340625,0.320233333333333,0.430433333333333,0.46655,0.5298,0.4801
2015-01-21 13:00:00,0.16543125,0.229733333333333,0.318833333333333,0.35705,0.4242,0.4029
2015-01-21 14:00:00,0.08926875,0.122466666666667,0.165466666666667,0.192775,0.2651,0.2797
2015-01-21 15:00:00,0.01909375,0.0179666666666667,0.0235,0.027675,0.0706,0.1096
2015-01-21 16:00:00,0,0,0,0,0,0
2015-01-21 17:00:00,0,0,0,0,0,0
2015-01-21 18:00:00,0,0,0,0,0,0
2015-01-21 19:00:00,0,0,0,0,0,0
2015-01-21 20:00:00,0,0,0,0,0,0
2015-01-21 21:00:00,0,0,0,0,0,0
2015-01-21 22:00:00,0,0,0,0,0,0
2015-01-21 23:00:00,0,0,0,0,0,0
2015-01-22 00:00:00,0,0,0,0,0,0
2015-01-22 01:00:00,0,0,0,0,0,0
2015-01-22 02:00:00,0,0,0,0,0,0
2015-01-22 03:00:00,0,0,0,0,0,0
2015-01-22 04:00:00,0,0,0,0,0,0
2015-01-22 05:00:00,0,0,0,0,0,0
2015-01-22 06:00:00,0,0.00163333333333333,0.0106666666666667,0.03845,0.044,0.0033
2015-01-22 07:00:00,0.01124375,0.0459,0.130866666666667,0.18395,0.2098,0.1612
2015-01-22 08:00:00,0.04415,0.121966666666667,0.279866666666667,0.357425,0.3692,0.3231
2015-01-22 09:00:00,0.079,0.232133333333333,0.418266666666667,0.475725,0.5054,0.4471
2015-01-22 10:00:00,0.1061125,0.3246,0.4872,0.530125,0.5538,0.5167
2015-01-22 11:00:00,0.11441875,0.3715,0.489766666666667,0.521175,0.5222,0.5367
2015-01-22 12:00:00,0.10234375,0.357333333333333,0.4394,0.456475,0.4481,0.506
2015-01-22 13:00:00,0.0701375,0.278933333333333,0.3204,0.3297,0.3321,0.4245
2015-01-22 14:00:00,0.0313625,0.150766666666667,0.155866666666667,0.14715,0.1766,0.2921
2015-01-22 15:00:00,0.003675,0.0215,0.0215333333333333,0.015325,0.0335,0.1139
2015-01-22 16:00:00,0,0,0,0,0,0
2015-01-22 17:00:00,0,0,0,0,0,0
2015-01-22 18:00:00,0,0,0,0,0,0
2015-01-22 19:00:00,0,0,0,0,0,0
2015-01-22 20:00:00,0,0,0,0,0,0
2015-01-22 21:00:00,0,0,0,0,0,0
2015-01-22 22:00:00,0,0,0,0,0,0
2015-01-22 23:00:00,0,0,0,0,0,0
2015-01-23 00:00:00,0,0,0,0,0,0
2015-01-23 01:00:00,0,0,0,0,0,0
2015-01-23 02:00:00,0,0,0,0,0,0
2015-01-23 03:00:00,0,0,0,0,0,0
2015-01-23 04:00:00,0,0,0,0,0,0
2015-01-23 05:00:00,0,0,0,0,0,0
2015-01-23 06:00:00,0,0.0002,0.0022,0.007525,0.0141,0.0006
2015-01-23 07:00:00,0.00868125,0.0228666666666667,0.0365,0.04825,0.0915,0.0743
2015-01-23 08:00:00,0.0382125,0.0588,0.0815666666666667,0.09535,0.2082,0.204
2015-01-23 09:00:00,0.0737,0.0870666666666667,0.126266666666667,0.145475,0.2977,0.2732
2015-01-23 10:00:00,0.10025,0.118666666666667,0.175866666666667,0.1894,0.3515,0.2048
2015-01-23 11:00:00,0.10598125,0.154033333333333,0.2016,0.214375,0.3963,0.1825
2015-01-23 12:00:00,0.11028125,0.2024,0.198833333333333,0.192825,0.4019,0.2576
2015-01-23 13:00:00,0.08769375,0.1901,0.166333333333333,0.131875,0.3536,0.2633
2015-01-23 14:00:00,0.052525,0.101,0.0990666666666667,0.0572,0.2389,0.1504
2015-01-23 15:00:00,0.01225625,0.0124,0.0152666666666667,0.0067,0.0595,0.0384
2015-01-23 16:00:00,0,0,0,0,0,0
2015-01-23 17:00:00,0,0,0,0,0,0
2015-01-23 18:00:00,0,0,0,0,0,0
2015-01-23 19:00:00,0,0,0,0,0,0
2015-01-23 20:00:00,0,0,0,0,0,0
2015-01-23 21:00:00,0,0,0,0,0,0
2015-01-23 22:00:00,0,0,0,0,0,0
2015-01-23 23:00:00,0,0,0,0,0,0
2015-01-24 00:00:00,0,0,0,0,0,0
2015-01-24 01:00:00,0,0,0,0,0,0
2015-01-24 02:00:00,0,0,0,0,0,0
2015-01-24 03:00:00,0,0,0,0,0,0
2015-01-24 04:00:00,0,0,0,0,0,0
2015-01-24 05:00:00,0,0,0,0,0,0
2015-01-24 06:00:00,0.0000625,0.001,0.00333333333333333,0.025725,0.0663,0.0008
2015-01-24 07:00:00,0.042475,0.0571333333333333,0.0485,0.114825,0.2541,0.0753
2015-01-24 08:00:00,0.123725,0.159166666666667,0.104133333333333,0.19805,0.3999,0.1921
2015-01-24 09:00:00,0.20485625,0.277433333333333,0.171866666666667,0.2538,0.5073,0.3052
2015-01-24 10:00:00,0.2515375,0.324266666666667,0.230766666666667,0.283,0.556,0.3724
2015-01-24 11:00:00,0.26210625,0.308833333333333,0.262566666666667,0.28295,0.5495,0.3983
2015-01-24 12:00:00,0.2326,0.243533333333333,0.256933333333333,0.2519,0.4743,0.4003
2015-01-24 13:00:00,0.173225,0.157133333333333,0.1892,0.192175,0.3483,0.3528
2015-01-24 14:00:00,0.09181875,0.0757,0.0966333333333333,0.094825,0.1952,0.2541
2015-01-24 15:00:00,0.018425,0.0110666666666667,0.0135,0.01035,0.0431,0.0976
2015-01-24 16:00:00,0,0,0,0,0,0
2015-01-24 17:00:00,0,0,0,0,0,0
2015-01-24 18:00:00,0,0,0,0,0,0
2015-01-24 19:00:00,0,0,0,0,0,0
2015-01-24 20:00:00,0,0,0,0,0,0
2015-01-24 21:00:00,0,0,0,0,0,0
2015-01-24 22:00:00,0,0,0,0,0,0
2015-01-24 23:00:00,0,0,0,0,0,0
2015-01-25 00:00:00,0,0,0,0,0,0
2015-01-25 01:00:00,0,0,0,0,0,0
2015-01-25 02:00:00,0,0,0,0,0,0
2015-01-25 03:00:00,0,0,0,0,0,0
2015-01-25 04:00:00,0,0,0,0,0,0
2015-01-25 05:00:00,0,0,0,0,0,0
2015-01-25 06:00:00,0,0.00256666666666667,0.0115666666666667,0.01605,0.0135,0.001
2015-01-25 07:00:00,0.03795625,0.0813666666666667,0.136066666666667,0.108575,0.0793,0.0743
2015-01-25 08:00:00,0.1138625,0.193366666666667,0.2757,0.20145,0.1482,0.1784
2015-01-25 09:00:00,0.19454375,0.3002,0.392,0.273525,0.2238,0.2679
2015-01-25 10:00:00,0.26228125,0.373433333333333,0.421166666666667,0.310375,0.3129,0.2851
2015-01-25 11:00:00,0.27786875,0.376333333333333,0.393733333333333,0.294075,0.3692,0.2753
2015-01-25 12:00:00,0.24553125,0.3216,0.326733333333333,0.252175,0.3407,0.2421
2015-01-25 13:00:00,0.17871875,0.242033333333333,0.227833333333333,0.173775,0.2353,0.1709
2015-01-25 14:00:00,0.09504375,0.131366666666667,0.1209,0.08005,0.1204,0.0868
2015-01-25 15:00:00,0.0213125,0.0207333333333333,0.0179666666666667,0.009625,0.0253,0.0201
2015-01-25 16:00:00,0,0,0,0,0,0
2015-01-25 17:00:00,0,0,0,0,0,0
2015-01-25 18:00:00,0,0,0,0,0,0
2015-01-25 19:00:00,0,0,0,0,0,0
2015-01-25 20:00:00,0,0,0,0,0,0
2015-01-25 21:00:00,0,0,0,0,0,0
2015-01-25 22:00:00,0,0,0,0,0,0
2015-01-25 23:00:00,0,0,0,0,0,0
2015-01-26 00:00:00,0,0,0,0,0,0
2015-01-26 01:00:00,0,0,0,0,0,0
2015-01-26 02:00:00,0,0,0,0,0,0
2015-01-26 03:00:00,0,0,0,0,0,0
2015-01-26 04:00:00,0,0,0,0,0,0
2015-01-26 05:00:00,0,0,0,0,0,0
2015-01-26 06:00:00,0.0002875,0.0019,0.0232333333333333,0.036275,0.0087,0.0019
2015-01-26 07:00:00,0.07456875,0.0524333333333333,0.1494,0.166725,0.0647,0.1
2015-01-26 08:00:00,0.19035,0.116266666666667,0.239866666666667,0.288075,0.1188,0.2357
2015-01-26 09:00:00,0.2856875,0.1598,0.301866666666667,0.3659,0.1419,0.3646
2015-01-26 10:00:00,0.34926875,0.1664,0.313333333333333,0.372825,0.1541,0.4713
2015-01-26 11:00:00,0.3587625,0.143733333333333,0.279533333333333,0.32635,0.1791,0.5025
2015-01-26 12:00:00,0.32713125,0.1099,0.229366666666667,0.26455,0.1926,0.468
2015-01-26 13:00:00,0.266425,0.0748666666666667,0.1723,0.189825,0.1568,0.391
2015-01-26 14:00:00,0.161125,0.0378,0.0969333333333333,0.096375,0.1108,0.2759
2015-01-26 15:00:00,0.04248125,0.00516666666666667,0.0169333333333333,0.013875,0.0285,0.1127
2015-01-26 16:00:00,0,0,0,0,0,0.0002
2015-01-26 17:00:00,0,0,0,0,0,0
2015-01-26 18:00:00,0,0,0,0,0,0
2015-01-26 19:00:00,0,0,0,0,0,0
2015-01-26 20:00:00,0,0,0,0,0,0
2015-01-26 21:00:00,0,0,0,0,0,0
2015-01-26 22:00:00,0,0,0,0,0,0
2015-01-26 23:00:00,0,0,0,0,0,0
2015-01-27 00:00:00,0,0,0,0,0,0
2015-01-27 01:00:00,0,0,0,0,0,0
2015-01-27 02:00:00,0,0,0,0,0,0
2015-01-27 03:00:00,0,0,0,0,0,0
2015-01-27 04:00:00,0,0,0,0,0,0
2015-01-27 05:00:00,0,0,0,0,0,0
2015-01-27 06:00:00,0.00295625,0.0062,0.0153666666666667,0.038475,0.026,0.0038
2015-01-27 07:00:00,0.19678125,0.144133333333333,0.151933333333333,0.152275,0.1677,0.1137
2015-01-27 08:00:00,0.36583125,0.3257,0.3171,0.285375,0.3327,0.247
2015-01-27 09:00:00,0.48496875,0.456266666666667,0.426833333333333,0.394475,0.4863,0.4092
2015-01-27 10:00:00,0.5526125,0.547033333333333,0.488733333333333,0.427425,0.5561,0.5289
2015-01-27 11:00:00,0.56465625,0.562133333333333,0.504266666666667,0.418825,0.5593,0.5563
2015-01-27 12:00:00,0.5201875,0.521433333333333,0.465966666666667,0.376275,0.5224,0.5234
2015-01-27 13:00:00,0.4221125,0.424366666666667,0.373966666666667,0.2878,0.4169,0.4445
2015-01-27 14:00:00,0.27155,0.271333333333333,0.231633333333333,0.161,0.2597,0.3105
2015-01-27 15:00:00,0.081075,0.0752,0.0559,0.026725,0.0676,0.1283
2015-01-27 16:00:00,0,0,0,0,0,0.0005
2015-01-27 17:00:00,0,0,0,0,0,0
2015-01-27 18:00:00,0,0,0,0,0,0
2015-01-27 19:00:00,0,0,0,0,0,0
2015-01-27 20:00:00,0,0,0,0,0,0
2015-01-27 21:00:00,0,0,0,0,0,0
2015-01-27 22:00:00,0,0,0,0,0,0
2015-01-27 23:00:00,0,0,0,0,0,0
2015-01-28 00:00:00,0,0,0,0,0,0
2015-01-28 01:00:00,0,0,0,0,0,0
2015-01-28 02:00:00,0,0,0,0,0,0
2015-01-28 03:00:00,0,0,0,0,0,0
2015-01-28 04:00:00,0,0,0,0,0,0
2015-01-28 05:00:00,0,0,0,0,0,0
2015-01-28 06:00:00,0.00356875,0.0193333333333333,0.0512,0.09685,0.0656,0.0095
2015-01-28 07:00:00,0.21475625,0.228466666666667,0.277533333333333,0.301,0.2556,0.2072
2015-01-28 08:00:00,0.3861,0.387266666666667,0.433333333333333,0.451725,0.4383,0.3722
2015-01-28 09:00:00,0.503375,0.498866666666667,0.535666666666667,0.551425,0.561,0.4886
2015-01-28 10:00:00,0.5673625,0.556266666666667,0.585333333333333,0.598975,0.6112,0.5511
2015-01-28 11:00:00,0.5774375,0.561733333333333,0.583133333333333,0.593575,0.5858,0.5477
2015-01-28 12:00:00,0.53354375,0.515233333333333,0.528666666666667,0.534525,0.5033,0.4869
2015-01-28 13:00:00,0.43521875,0.416266666666667,0.421966666666667,0.4214,0.3675,0.3772
2015-01-28 14:00:00,0.281825,0.263933333333333,0.2627,0.2535,0.2059,0.2172
2015-01-28 15:00:00,0.08668125,0.0694,0.0695,0.05845,0.0593,0.0706
2015-01-28 16:00:00,0,0,0,0,0,0.0001
2015-01-28 17:00:00,0,0,0,0,0,0
2015-01-28 18:00:00,0,0,0,0,0,0
2015-01-28 19:00:00,0,0,0,0,0,0
2015-01-28 20:00:00,0,0,0,0,0,0
2015-01-28 21:00:00,0,0,0,0,0,0
2015-01-28 22:00:00,0,0,0,0,0,0
2015-01-28 23:00:00,0,0,0,0,0,0
2015-01-29 00:00:00,0,0,0,0,0,0
2015-01-29 01:00:00,0,0,0,0,0,0
2015-01-29 02:00:00,0,0,0,0,0,0
2015-01-29 03:00:00,0,0,0,0,0,0
2015-01-29 04:00:00,0,0,0,0,0,0
2015-01-29 05:00:00,0,0,0,0,0,0
2015-01-29 06:00:00,0.00175625,0.00806666666666667,0.0218666666666667,0.0813,0.0118,0.0012
2015-01-29 07:00:00,0.14425625,0.0963333333333333,0.124066666666667,0.252425,0.0945,0.0502
2015-01-29 08:00:00,0.3060625,0.181666666666667,0.242,0.3919,0.225,0.1145
2015-01-29 09:00:00,0.43481875,0.2733,0.362566666666667,0.493975,0.3693,0.1854
2015-01-29 10:00:00,0.5181,0.320966666666667,0.4477,0.544175,0.4802,0.3003
2015-01-29 11:00:00,0.531075,0.348133333333333,0.489466666666667,0.548325,0.554,0.4345
2015-01-29 12:00:00,0.47466875,0.339066666666667,0.448866666666667,0.498175,0.5063,0.4718
2015-01-29 13:00:00,0.37463125,0.266466666666667,0.349333333333333,0.38615,0.406,0.4213
2015-01-29 14:00:00,0.2364,0.156166666666667,0.2095,0.222575,0.2512,0.2997
2015-01-29 15:00:00,0.0693,0.0286,0.0449666666666667,0.043825,0.0706,0.1243
2015-01-29 16:00:00,0,0,0,0,0,0.0007
2015-01-29 17:00:00,0,0,0,0,0,0
2015-01-29 18:00:00,0,0,0,0,0,0
2015-01-29 19:00:00,0,0,0,0,0,0
2015-01-29 20:00:00,0,0,0,0,0,0
2015-01-29 21:00:00,0,0,0,0,0,0
2015-01-29 22:00:00,0,0,0,0,0,0
2015-01-29 23:00:00,0,0,0,0,0,0
2015-01-30 00:00:00,0,0,0,0,0,0
2015-01-30 01:00:00,0,0,0,0,0,0
2015-01-30 02:00:00,0,0,0,0,0,0
2015-01-30 03:00:00,0,0,0,0,0,0
2015-01-30 04:00:00,0,0,0,0,0,0
2015-01-30 05:00:00,0,0,0,0,0,0
2015-01-30 06:00:00,0.005475,0.00923333333333333,0.0420333333333333,0.0831,0.019,0.0021
2015-01-30 07:00:00,0.19980625,0.1119,0.244466666666667,0.275875,0.0846,0.0656
2015-01-30 08:00:00,0.3604125,0.2347,0.4072,0.4363,0.1533,0.1501
2015-01-30 09:00:00,0.47861875,0.3983,0.4998,0.53535,0.2203,0.2586
2015-01-30 10:00:00,0.549475,0.527033333333333,0.553733333333333,0.58205,0.2867,0.3615
2015-01-30 11:00:00,0.563475,0.549766666666667,0.554133333333333,0.57715,0.3377,0.387
2015-01-30 12:00:00,0.51563125,0.504933333333333,0.507633333333333,0.519775,0.3609,0.3676
2015-01-30 13:00:00,0.41939375,0.408466666666667,0.404433333333333,0.409625,0.3215,0.2932
2015-01-30 14:00:00,0.26984375,0.2592,0.2515,0.2468,0.2253,0.1797
2015-01-30 15:00:00,0.0823125,0.0689,0.0645666666666667,0.05745,0.0617,0.0643
2015-01-30 16:00:00,0.000025,0,0,0,0,0.0002
2015-01-30 17:00:00,0,0,0,0,0,0
2015-01-30 18:00:00,0,0,0,0,0,0
2015-01-30 19:00:00,0,0,0,0,0,0
2015-01-30 20:00:00,0,0,0,0,0,0
2015-01-30 21:00:00,0,0,0,0,0,0
2015-01-30 22:00:00,0,0,0,0,0,0
2015-01-30 23:00:00,0,0,0,0,0,0
2015-01-31 00:00:00,0,0,0,0,0,0
2015-01-31 01:00:00,0,0,0,0,0,0
2015-01-31 02:00:00,0,0,0,0,0,0
2015-01-31 03:00:00,0,0,0,0,0,0
2015-01-31 04:00:00,0,0,0,0,0,0
2015-01-31 05:00:00,0,0,0,0,0,0
2015-01-31 06:00:00,0.0050125,0.0177,0.0507,0.103975,0.0634,0.0008
2015-01-31 07:00:00,0.1627125,0.173466666666667,0.252666666666667,0.29635,0.2428,0.046
2015-01-31 08:00:00,0.30173125,0.318966666666667,0.397,0.443775,0.4016,0.1138
2015-01-31 09:00:00,0.412175,0.442733333333333,0.500133333333333,0.539975,0.4999,0.179
2015-01-31 10:00:00,0.48075,0.503,0.551966666666667,0.58585,0.5503,0.223
2015-01-31 11:00:00,0.50168125,0.5115,0.555733333333333,0.58005,0.5434,0.2318
2015-01-31 12:00:00,0.45685625,0.455566666666667,0.492533333333333,0.52175,0.4846,0.2309
2015-01-31 13:00:00,0.36518125,0.352433333333333,0.387333333333333,0.4104,0.3812,0.1931
2015-01-31 14:00:00,0.2256875,0.186166666666667,0.2234,0.2458,0.2306,0.1272
2015-01-31 15:00:00,0.0619875,0.0313,0.0493333333333333,0.056625,0.0643,0.0507
2015-01-31 16:00:00,0.0000375,0,0,0,0,0.0002
2015-01-31 17:00:00,0,0,0,0,0,0
2015-01-31 18:00:00,0,0,0,0,0,0
2015-01-31 19:00:00,0,0,0,0,0,0
2015-01-31 20:00:00,0,0,0,0,0,0
2015-01-31 21:00:00,0,0,0,0,0,0
2015-01-31 22:00:00,0,0,0,0,0,0
2015-01-31 23:00:00,0,0,0,0,0,0
2015-02-01 00:00:00,0,0,0,0,0,0
2015-02-01 01:00:00,0,0,0,0,0,0
2015-02-01 02:00:00,0,0,0,0,0,0
2015-02-01 03:00:00,0,0,0,0,0,0
2015-02-01 04:00:00,0,0,0,0,0,0
2015-02-01 05:00:00,0,0,0,0,0,0
2015-02-01 06:00:00,0.00298125,0.0039,0.0107,0.04545,0.0275,0.0027
2015-02-01 07:00:00,0.147825,0.0626666666666667,0.0778666666666667,0.1408,0.112,0.0766
2015-02-01 08:00:00,0.2978875,0.182933333333333,0.168733333333333,0.220325,0.2142,0.2046
2015-02-01 09:00:00,0.41108125,0.3586,0.291566666666667,0.284825,0.2775,0.3047
2015-02-01 10:00:00,0.46453125,0.496633333333333,0.4377,0.345875,0.2903,0.405
2015-02-01 11:00:00,0.47205625,0.5147,0.476833333333333,0.369875,0.2871,0.4316
2015-02-01 12:00:00,0.43170625,0.472466666666667,0.4245,0.3458,0.2583,0.387
2015-02-01 13:00:00,0.3618375,0.374333333333333,0.3111,0.267725,0.2066,0.3035
2015-02-01 14:00:00,0.2322875,0.229366666666667,0.173466666666667,0.1449,0.1189,0.2155
2015-02-01 15:00:00,0.06835,0.0573,0.0369,0.026025,0.0303,0.0912
2015-02-01 16:00:00,0.00005,0,0,0,0,0.0003
2015-02-01 17:00:00,0,0,0,0,0,0
2015-02-01 18:00:00,0,0,0,0,0,0
2015-02-01 19:00:00,0,0,0,0,0,0
2015-02-01 20:00:00,0,0,0,0,0,0
2015-02-01 21:00:00,0,0,0,0,0,0
2015-02-01 22:00:00,0,0,0,0,0,0
2015-02-01 23:00:00,0,0,0,0,0,0
2015-02-02 00:00:00,0,0,0,0,0,0
2015-02-02 01:00:00,0,0,0,0,0,0
2015-02-02 02:00:00,0,0,0,0,0,0
2015-02-02 03:00:00,0,0,0,0,0,0
2015-02-02 04:00:00,0,0,0,0,0,0
2015-02-02 05:00:00,0,0,0,0,0,0
2015-02-02 06:00:00,0.007025,0.0247666666666667,0.0676333333333333,0.12255,0.0516,0.0054
2015-02-02 07:00:00,0.17060625,0.211966666666667,0.284533333333333,0.31345,0.2143,0.1074
2015-02-02 08:00:00,0.33000625,0.389466666666667,0.439166666666667,0.462725,0.3867,0.2506
2015-02-02 09:00:00,0.45841875,0.5034,0.542166666666667,0.560575,0.5315,0.3932
2015-02-02 10:00:00,0.52798125,0.564433333333333,0.5942,0.60915,0.5929,0.479
2015-02-02 11:00:00,0.5442375,0.573633333333333,0.594033333333333,0.6052,0.5983,0.4931
2015-02-02 12:00:00,0.4989375,0.529766666666667,0.5395,0.546075,0.5413,0.4743
2015-02-02 13:00:00,0.40625,0.435166666666667,0.435433333333333,0.435575,0.4212,0.3998
2015-02-02 14:00:00,0.2613375,0.288033333333333,0.279266666666667,0.270225,0.2837,0.271
2015-02-02 15:00:00,0.0840875,0.0935333333333333,0.0836,0.070525,0.0948,0.1003
2015-02-02 16:00:00,0.0001125,0,0,0,0,0.0009
2015-02-02 17:00:00,0,0,0,0,0,0
2015-02-02 18:00:00,0,0,0,0,0,0
2015-02-02 19:00:00,0,0,0,0,0,0
2015-02-02 20:00:00,0,0,0,0,0,0
2015-02-02 21:00:00,0,0,0,0,0,0
2015-02-02 22:00:00,0,0,0,0,0,0
2015-02-02 23:00:00,0,0,0,0,0,0
2015-02-03 00:00:00,0,0,0,0,0,0
2015-02-03 01:00:00,0,0,0,0,0,0
2015-02-03 02:00:00,0,0,0,0,0,0
2015-02-03 03:00:00,0,0,0,0,0,0
2015-02-03 04:00:00,0,0,0,0,0,0
2015-02-03 05:00:00,0,0,0,0,0,0
2015-02-03 06:00:00,0.0083375,0.0299666666666667,0.0664666666666667,0.11445,0.107,0.005
2015-02-03 07:00:00,0.18965,0.223266666666667,0.2722,0.297425,0.2986,0.0823
